"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"V6"	"V7"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"
"chr2"	1690578	1691109	532	"*"	748	"SRX4783048"	"AR"	"Prostate cancer cells"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57182
"chr2"	1690579	1690926	348	"*"	853	"SRX5010968"	"BCOR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57365
"chr2"	1690579	1690930	352	"*"	802	"SRX8089637"	"FOXA1"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57361
"chr2"	1690579	1690949	371	"*"	1000	"SRX471848"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57342
"chr2"	1690581	1690975	395	"*"	522	"SRX220001"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57316
"chr2"	1690582	1690909	328	"*"	472	"SRX1079385"	"SUMO2"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57382
"chr2"	1690582	1690952	371	"*"	1000	"SRX502073"	"AR"	"Prostate cancer"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57339
"chr2"	1690583	1690827	245	"*"	200	"SRX1079390"	"SUMO2"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57464
"chr2"	1690584	1690936	353	"*"	220	"SRX176056"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57355
"chr2"	1690584	1690981	398	"*"	1000	"SRX502070"	"AR"	"Prostate cancer"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57310
"chr2"	1690585	1691072	488	"*"	133	"SRX595673"	"FOXP1"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57219
"chr2"	1690585	1691113	529	"*"	449	"SRX595678"	"FOXA1"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57178
"chr2"	1690585	1691127	543	"*"	456	"SRX1569775"	"FOXA1"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57164
"chr2"	1690586	1690916	331	"*"	1000	"SRX1033275"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57375
"chr2"	1690586	1690948	363	"*"	404	"SRX2731658"	"PBX4"	"PC-3"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57343
"chr2"	1690586	1690952	367	"*"	1000	"SRX2545040"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57339
"chr2"	1690587	1690916	330	"*"	270	"SRX1629247"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57375
"chr2"	1690587	1690944	358	"*"	582	"SRX502067"	"AR"	"Prostate cancer"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57347
"chr2"	1690587	1690960	374	"*"	1000	"SRX667987"	"FOXA1"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57331
"chr2"	1690587	1690969	383	"*"	1000	"SRX059704"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57322
"chr2"	1690587	1690969	383	"*"	1000	"SRX471849"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57322
"chr2"	1690587	1691012	426	"*"	583	"SRX5124035"	"FOXA1"	"22Rv1"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57279
"chr2"	1690588	1690886	299	"*"	171	"SRX4783100"	"AR"	"Prostate cancer cells"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57405
"chr2"	1690588	1690914	327	"*"	373	"SRX5577135"	"Epitope tags"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57377
"chr2"	1690588	1690929	342	"*"	589	"SRX8089632"	"FOXA1"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57362
"chr2"	1690588	1690940	353	"*"	395	"SRX8406422"	"AR"	"Prostate"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57351
"chr2"	1690588	1691025	438	"*"	923	"SRX4783065"	"AR"	"Prostate cancer cells"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57266
"chr2"	1690589	1690930	342	"*"	1000	"SRX101130"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57361
"chr2"	1690590	1690879	290	"*"	290	"SRX769728"	"SUMO2"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57412
"chr2"	1690590	1690945	356	"*"	568	"SRX3366990"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57346
"chr2"	1690590	1690987	398	"*"	1000	"SRX6878591"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57304
"chr2"	1690591	1691018	428	"*"	493	"SRX1629248"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57273
"chr2"	1690593	1690865	273	"*"	282	"SRX1629238"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57426
"chr2"	1690593	1690896	304	"*"	697	"SRX8406417"	"AR"	"Prostate"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57395
"chr2"	1690593	1690939	347	"*"	749	"SRX5577136"	"Epitope tags"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57352
"chr2"	1690593	1691001	409	"*"	1000	"SRX5577153"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57290
"chr2"	1690594	1690936	343	"*"	309	"SRX4116007"	"AR"	"Prostate cancer cells"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57355
"chr2"	1690594	1690957	364	"*"	815	"SRX8406483"	"FOXA1"	"Prostate"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57334
"chr2"	1690595	1690971	377	"*"	1000	"SRX847031"	"AR"	"C4-2"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57320
"chr2"	1690595	1690977	383	"*"	1000	"SRX6878604"	"FOXA1"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57314
"chr2"	1690596	1690984	389	"*"	1000	"SRX847035"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57307
"chr2"	1690596	1690984	389	"*"	674	"SRX4783096"	"AR"	"Prostate cancer cells"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57307
"chr2"	1690597	1690927	331	"*"	1000	"SRX2353651"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57364
"chr2"	1690597	1690927	331	"*"	1000	"SRX5577154"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57364
"chr2"	1690597	1690940	344	"*"	1000	"SRX471847"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57351
"chr2"	1690599	1690901	303	"*"	792	"SRX8089614"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57390
"chr2"	1690600	1690803	204	"*"	95	"SRX4941323"	"XBP1"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57488
"chr2"	1690600	1690890	291	"*"	610	"SRX8089617"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57401
"chr2"	1690600	1690930	331	"*"	1000	"SRX2545038"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57361
"chr2"	1690600	1690935	336	"*"	1000	"SRX471851"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57356
"chr2"	1690600	1690954	355	"*"	1000	"SRX667986"	"FOXA1"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57337
"chr2"	1690601	1690847	247	"*"	165	"SRX5577145"	"Epitope tags"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57444
"chr2"	1690601	1690860	260	"*"	289	"SRX8406523"	"FOXA1"	"Prostatic Neoplasms, Castration-Resistant"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57431
"chr2"	1690601	1690930	330	"*"	1000	"SRX2541246"	"AR"	"Prostate cancer cells"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57361
"chr2"	1690601	1690937	337	"*"	1000	"SRX6878603"	"FOXA1"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57354
"chr2"	1690601	1690954	354	"*"	1000	"SRX667983"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57337
"chr2"	1690602	1691000	399	"*"	661	"SRX502072"	"AR"	"Prostate cancer"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57291
"chr2"	1690603	1690947	345	"*"	1000	"SRX383815"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57344
"chr2"	1690603	1690950	348	"*"	1000	"SRX5577156"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57341
"chr2"	1690603	1690977	375	"*"	242	"SRX1569781"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57314
"chr2"	1690604	1690911	308	"*"	1000	"SRX173201"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57380
"chr2"	1690604	1690925	322	"*"	1000	"SRX1950172"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57366
"chr2"	1690604	1690934	331	"*"	599	"SRX176055"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57357
"chr2"	1690604	1690978	375	"*"	1000	"SRX5577134"	"Epitope tags"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57313
"chr2"	1690604	1690997	394	"*"	605	"SRX8406526"	"FOXA1"	"Prostatic Neoplasms, Castration-Resistant"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57294
"chr2"	1690605	1690857	253	"*"	94	"SRX1079392"	"SUMO2"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57434
"chr2"	1690605	1690922	318	"*"	1000	"SRX8089620"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57369
"chr2"	1690605	1690935	331	"*"	1000	"SRX1950171"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57356
"chr2"	1690605	1690938	334	"*"	1000	"SRX101132"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57353
"chr2"	1690606	1690883	278	"*"	161	"SRX5577140"	"Epitope tags"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57408
"chr2"	1690606	1690926	321	"*"	1000	"SRX1950170"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57365
"chr2"	1690606	1690961	356	"*"	1000	"SRX4411672"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57330
"chr2"	1690606	1690966	361	"*"	1000	"SRX4783051"	"AR"	"Prostate cancer cells"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57325
"chr2"	1690606	1690972	367	"*"	1000	"SRX2642367"	"FOXA1"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57319
"chr2"	1690606	1691016	411	"*"	535	"SRX220080"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57275
"chr2"	1690607	1691059	453	"*"	1000	"SRX4115984"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57232
"chr2"	1690608	1690933	326	"*"	1000	"SRX4108916"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57358
"chr2"	1690608	1690972	365	"*"	1000	"SRX2642364"	"FOXA1"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57319
"chr2"	1690609	1690769	161	"*"	240	"SRX059700"	"TFAP4"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57522
"chr2"	1690609	1690873	265	"*"	282	"SRX8406427"	"AR"	"Prostate"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57418
"chr2"	1690609	1690938	330	"*"	234	"SRX1132445"	"AR"	"C4-2"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57353
"chr2"	1690609	1690963	355	"*"	244	"SRX2541242"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57328
"chr2"	1690610	1690873	264	"*"	182	"SRX1629243"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57418
"chr2"	1690610	1690925	316	"*"	1000	"SRX2353659"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57366
"chr2"	1690610	1690941	332	"*"	1000	"SRX497604"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57350
"chr2"	1690612	1690859	248	"*"	156	"SRX895437"	"SUMO2"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57432
"chr2"	1690613	1690947	335	"*"	522	"SRX1629239"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57344
"chr2"	1690614	1690911	298	"*"	704	"SRX8089613"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57380
"chr2"	1690614	1690981	368	"*"	576	"SRX4783022"	"AR"	"Prostate cancer cells"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57310
"chr2"	1690615	1690926	312	"*"	470	"SRX4411662"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57365
"chr2"	1690615	1690927	313	"*"	386	"SRX8406423"	"AR"	"Prostate"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57364
"chr2"	1690615	1690935	321	"*"	1000	"SRX1033279"	"FOXA1"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57356
"chr2"	1690615	1690944	330	"*"	587	"SRX4783052"	"AR"	"Prostate cancer cells"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57347
"chr2"	1690616	1690900	285	"*"	388	"SRX736075"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57391
"chr2"	1690616	1690914	299	"*"	372	"SRX1132448"	"AR"	"C4-2"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57377
"chr2"	1690616	1690922	307	"*"	1000	"SRX059705"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57369
"chr2"	1690616	1690933	318	"*"	1000	"SRX4108914"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57358
"chr2"	1690616	1690944	329	"*"	186	"SRX595679"	"FOXA1"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57347
"chr2"	1690616	1690951	336	"*"	472	"SRX3366988"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57340
"chr2"	1690616	1690957	342	"*"	1000	"SRX2017926"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57334
"chr2"	1690616	1690987	372	"*"	439	"SRX8406520"	"FOXA1"	"Prostatic Neoplasms, Castration-Resistant"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57304
"chr2"	1690617	1690929	313	"*"	1000	"SRX8089619"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57362
"chr2"	1690617	1690934	318	"*"	189	"SRX1569774"	"FOXA1"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57357
"chr2"	1690617	1690956	340	"*"	1000	"SRX2642369"	"FOXA1"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57335
"chr2"	1690617	1690968	352	"*"	237	"SRX595690"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57323
"chr2"	1690617	1690970	354	"*"	318	"SRX8406505"	"FOXA1"	"Prostate"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57321
"chr2"	1690618	1690951	334	"*"	1000	"SRX667984"	"FOXA1"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57340
"chr2"	1690619	1690876	258	"*"	497	"SRX173204"	"NR3C1"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57415
"chr2"	1690619	1690905	287	"*"	628	"SRX022570"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57386
"chr2"	1690619	1690946	328	"*"	1000	"SRX471205"	"AR"	"C4-2"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57345
"chr2"	1690619	1690955	337	"*"	1000	"SRX847030"	"AR"	"C4-2"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57336
"chr2"	1690620	1690907	288	"*"	306	"SRX1885189"	"PIAS1"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57384
"chr2"	1690620	1690911	292	"*"	176	"SRX8406547"	"HOXB13"	"Prostate"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57380
"chr2"	1690620	1690931	312	"*"	904	"SRX1950173"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57360
"chr2"	1690620	1690933	314	"*"	1000	"SRX101133"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57358
"chr2"	1690620	1690942	323	"*"	1000	"SRX502055"	"AR"	"Prostate cancer"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57349
"chr2"	1690620	1690942	323	"*"	893	"SRX8089638"	"FOXA1"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57349
"chr2"	1690621	1690935	315	"*"	1000	"SRX1818073"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57356
"chr2"	1690621	1690941	321	"*"	608	"SRX4783024"	"AR"	"Prostate cancer cells"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57350
"chr2"	1690621	1690946	326	"*"	630	"SRX502066"	"AR"	"Prostate cancer"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57345
"chr2"	1690621	1690948	328	"*"	1000	"SRX5577157"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57343
"chr2"	1690622	1690911	290	"*"	1000	"SRX101131"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57380
"chr2"	1690622	1690927	306	"*"	1000	"SRX7512712"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57364
"chr2"	1690622	1690959	338	"*"	1000	"SRX1885182"	"FOXA1"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57332
"chr2"	1690623	1690810	188	"*"	137	"SRX481457"	"EP300"	"C4-2"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57481
"chr2"	1690623	1690930	308	"*"	1000	"SRX1818077"	"AR"	"LNCAP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57361
"chr2"	1690623	1690952	330	"*"	1000	"SRX7512716"	"AR"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57339
"chr2"	1690624	1690918	295	"*"	1000	"SRX497611"	"FOXA1"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57373
"chr2"	1690624	1690948	325	"*"	1000	"SRX8089633"	"FOXA1"	"VCaP"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	57343
