"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"V6"	"V7"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"
"chr2"	1680124	1680420	297	"*"	219	"SRX1012640"	"EP300"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67871
"chr2"	1680124	1680433	310	"*"	451	"SRX3541100"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67858
"chr2"	1680124	1680475	352	"*"	901	"SRX3229149"	"ESR1"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67816
"chr2"	1680125	1680444	320	"*"	213	"SRX3629597"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67847
"chr2"	1680125	1680445	321	"*"	512	"SRX2513518"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67846
"chr2"	1680126	1680445	320	"*"	612	"SRX2513519"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67846
"chr2"	1680126	1680458	333	"*"	348	"SRX4786549"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67833
"chr2"	1680127	1680460	334	"*"	1000	"SRX194575"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67831
"chr2"	1680127	1680524	398	"*"	136	"SRX3229192"	"PGR"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67767
"chr2"	1680128	1680438	311	"*"	352	"SRX5493764"	"ESR1"	"Breast cancer cells"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67853
"chr2"	1680128	1680449	322	"*"	557	"SRX3447359"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67842
"chr2"	1680128	1680496	369	"*"	288	"SRX5323874"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67795
"chr2"	1680129	1680413	285	"*"	124	"SRX4116051"	"ESR1"	"Breast cancer cells"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67878
"chr2"	1680129	1680448	320	"*"	917	"SRX5089447"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67843
"chr2"	1680129	1680453	325	"*"	848	"SRX3229157"	"ESR1"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67838
"chr2"	1680129	1680466	338	"*"	833	"SRX2578878"	"ESR1"	"MDA-MB-231"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67825
"chr2"	1680129	1680497	369	"*"	306	"SRX4193146"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67794
"chr2"	1680131	1680452	322	"*"	868	"SRX323400"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67839
"chr2"	1680131	1680536	406	"*"	940	"SRX8080563"	"Epitope tags"	"Mammary gland adenocarcinoma"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67755
"chr2"	1680132	1680403	272	"*"	107	"SRX186801"	"ESR1"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67888
"chr2"	1680132	1680453	322	"*"	925	"SRX5287697"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67838
"chr2"	1680132	1680459	328	"*"	1000	"SRX1469949"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67832
"chr2"	1680132	1680486	355	"*"	563	"SRX4193143"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67805
"chr2"	1680133	1680442	310	"*"	599	"SRX026530"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67849
"chr2"	1680133	1680475	343	"*"	402	"SRX5323877"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67816
"chr2"	1680134	1680421	288	"*"	374	"SRX3447360"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67870
"chr2"	1680134	1680459	326	"*"	1000	"SRX1469950"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67832
"chr2"	1680134	1680461	328	"*"	1000	"SRX3229165"	"ESR1"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67830
"chr2"	1680135	1680465	331	"*"	1000	"SRX323399"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67826
"chr2"	1680136	1680462	327	"*"	756	"SRX5089462"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67829
"chr2"	1680136	1680503	368	"*"	682	"SRX2897200"	"ESR1"	"Breast cancer cells"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67788
"chr2"	1680136	1680515	380	"*"	637	"SRX2897204"	"ESR1"	"Breast cancer cells"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67776
"chr2"	1680137	1680428	292	"*"	452	"SRX4611705"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67863
"chr2"	1680137	1680491	355	"*"	832	"SRX5493763"	"ESR1"	"Breast cancer cells"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67800
"chr2"	1680138	1680403	266	"*"	174	"SRX3923511"	"FOXA1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67888
"chr2"	1680138	1680444	307	"*"	678	"SRX5287703"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67847
"chr2"	1680138	1680454	317	"*"	997	"SRX2513520"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67837
"chr2"	1680138	1680467	330	"*"	198	"SRX1787651"	"FOXA1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67824
"chr2"	1680139	1680425	287	"*"	247	"SRX3541102"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67866
"chr2"	1680139	1680472	334	"*"	734	"SRX3229168"	"AR"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67819
"chr2"	1680140	1680425	286	"*"	380	"SRX4611709"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67866
"chr2"	1680140	1680428	289	"*"	491	"SRX3554402"	"ESR1"	"MDA-MB-134-VI"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67863
"chr2"	1680140	1680446	307	"*"	1000	"ERX008614"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67845
"chr2"	1680140	1680469	330	"*"	386	"SRX2897202"	"ESR1"	"Breast cancer cells"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67822
"chr2"	1680140	1680503	364	"*"	528	"SRX1012647"	"EP300"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67788
"chr2"	1680141	1680407	267	"*"	263	"SRX2578897"	"NCOA1"	"MDA-MB-231"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67884
"chr2"	1680141	1680415	275	"*"	138	"SRX3229181"	"FOXA1"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67876
"chr2"	1680141	1680474	334	"*"	812	"SRX186813"	"ESR1"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67817
"chr2"	1680142	1680500	359	"*"	788	"SRX5493768"	"ESR1"	"Breast cancer cells"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67791
"chr2"	1680143	1680418	276	"*"	174	"SRX2912063"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67873
"chr2"	1680143	1680428	286	"*"	291	"SRX371482"	"FOXA1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67863
"chr2"	1680143	1680436	294	"*"	809	"SRX3229164"	"ESR1"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67855
"chr2"	1680143	1680456	314	"*"	1000	"SRX330070"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67835
"chr2"	1680144	1680459	316	"*"	736	"SRX2578873"	"ESR1"	"MDA-MB-231"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67832
"chr2"	1680144	1680460	317	"*"	316	"SRX1787653"	"FOXA1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67831
"chr2"	1680145	1680405	261	"*"	197	"SRX4611733"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67886
"chr2"	1680145	1680445	301	"*"	345	"SRX523396"	"APOBEC3B"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67846
"chr2"	1680146	1680441	296	"*"	339	"SRX3629604"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67850
"chr2"	1680147	1680499	353	"*"	612	"SRX1012630"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67792
"chr2"	1680148	1680396	249	"*"	246	"SRX3629600"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67895
"chr2"	1680148	1680421	274	"*"	423	"SRX4611726"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67870
"chr2"	1680148	1680461	314	"*"	370	"SRX2897203"	"ESR1"	"Breast cancer cells"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67830
"chr2"	1680148	1680464	317	"*"	460	"SRX3629593"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67827
"chr2"	1680149	1680396	248	"*"	286	"SRX1116524"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67895
"chr2"	1680149	1680454	306	"*"	762	"SRX2513521"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67837
"chr2"	1680149	1680481	333	"*"	1000	"SRX3110720"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67810
"chr2"	1680150	1680414	265	"*"	582	"ERX008619"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67877
"chr2"	1680150	1680451	302	"*"	858	"SRX3229143"	"ESR1"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67840
"chr2"	1680151	1680426	276	"*"	434	"SRX1012627"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67865
"chr2"	1680151	1680454	304	"*"	492	"SRX1012626"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67837
"chr2"	1680152	1680444	293	"*"	1000	"SRX3229132"	"ESR1"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67847
"chr2"	1680152	1680456	305	"*"	409	"SRX2897205"	"ESR1"	"Breast cancer cells"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67835
"chr2"	1680152	1680464	313	"*"	448	"SRX3229138"	"ESR1"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67827
"chr2"	1680152	1680468	317	"*"	1000	"SRX1469951"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67823
"chr2"	1680153	1680440	288	"*"	594	"SRX3629594"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67851
"chr2"	1680153	1680460	308	"*"	1000	"SRX330069"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67831
"chr2"	1680153	1680489	337	"*"	205	"SRX8080561"	"Epitope tags"	"Mammary gland adenocarcinoma"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67802
"chr2"	1680154	1680422	269	"*"	629	"SRX3229152"	"ESR1"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67869
"chr2"	1680154	1680447	294	"*"	279	"SRX3229180"	"FOXA1"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67844
"chr2"	1680154	1680448	295	"*"	519	"SRX3123824"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67843
"chr2"	1680154	1680448	295	"*"	648	"SRX371470"	"ESR1"	"ZR-75-1"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67843
"chr2"	1680155	1680474	320	"*"	300	"SRX1012649"	"EP300"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67817
"chr2"	1680156	1680398	243	"*"	393	"SRX003938"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67893
"chr2"	1680156	1680400	245	"*"	121	"SRX5323876"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67891
"chr2"	1680156	1680443	288	"*"	1000	"SRX5089448"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67848
"chr2"	1680156	1680500	345	"*"	476	"SRX4193147"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67791
"chr2"	1680157	1680453	297	"*"	612	"SRX186821"	"ESR1"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67838
"chr2"	1680157	1680456	300	"*"	242	"SRX4451207"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67835
"chr2"	1680157	1680458	302	"*"	389	"SRX2881002"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67833
"chr2"	1680158	1680446	289	"*"	308	"SRX371483"	"FOXA1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67845
"chr2"	1680158	1680471	314	"*"	455	"SRX1012644"	"EP300"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67820
"chr2"	1680158	1680501	344	"*"	291	"SRX2513525"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67790
"chr2"	1680159	1680438	280	"*"	265	"SRX3629596"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67853
"chr2"	1680160	1680422	263	"*"	297	"SRX5287698"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67869
"chr2"	1680160	1680468	309	"*"	506	"SRX3229141"	"ESR1"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67823
"chr2"	1680160	1680472	313	"*"	243	"SRX2578889"	"MED1"	"MDA-MB-231"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67819
"chr2"	1680161	1680446	286	"*"	1000	"SRX371471"	"ESR1"	"ZR-75-1"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67845
"chr2"	1680161	1680452	292	"*"	1000	"SRX371478"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67839
"chr2"	1680162	1680445	284	"*"	1000	"SRX176857"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67846
"chr2"	1680162	1680461	300	"*"	629	"SRX2897199"	"ESR1"	"Breast cancer cells"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67830
"chr2"	1680162	1680464	303	"*"	386	"SRX5089459"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67827
"chr2"	1680163	1680437	275	"*"	180	"SRX1012638"	"EP300"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67854
"chr2"	1680163	1680470	308	"*"	1000	"SRX5534832"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67821
"chr2"	1680164	1680384	221	"*"	178	"SRX3229193"	"GATA3"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67907
"chr2"	1680164	1680393	230	"*"	416	"SRX4611703"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67898
"chr2"	1680164	1680407	244	"*"	248	"SRX1161185"	"ESR1"	"ZR-75-1"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67884
"chr2"	1680164	1680425	262	"*"	383	"SRX5089456"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67866
"chr2"	1680164	1680440	277	"*"	303	"SRX2881000"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67851
"chr2"	1680164	1680447	284	"*"	260	"SRX5534843"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67844
"chr2"	1680164	1680465	302	"*"	255	"SRX8080565"	"Epitope tags"	"Mammary gland adenocarcinoma"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67826
"chr2"	1680164	1680473	310	"*"	504	"SRX194577"	"NR2F2"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67818
"chr2"	1680165	1680423	259	"*"	244	"SRX4611697"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67868
"chr2"	1680166	1680416	251	"*"	638	"ERX008618"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67875
"chr2"	1680166	1680440	275	"*"	1000	"ERX470436"	"NRIP1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67851
"chr2"	1680166	1680444	279	"*"	616	"SRX3123810"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67847
"chr2"	1680166	1680454	289	"*"	1000	"SRX371467"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67837
"chr2"	1680166	1680464	299	"*"	260	"SRX5089455"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67827
"chr2"	1680167	1680386	220	"*"	267	"SRX194572"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67905
"chr2"	1680167	1680415	249	"*"	239	"SRX4611721"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67876
"chr2"	1680167	1680424	258	"*"	299	"SRX2578893"	"NCOA1"	"MDA-MB-231"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67867
"chr2"	1680167	1680454	288	"*"	1000	"SRX194569"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67837
"chr2"	1680168	1680431	264	"*"	471	"SRX5493765"	"ESR1"	"Breast cancer cells"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67860
"chr2"	1680168	1680454	287	"*"	888	"SRX3123830"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67837
"chr2"	1680169	1680443	275	"*"	932	"SRX371469"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67848
"chr2"	1680172	1680430	259	"*"	318	"SRX5089458"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67861
"chr2"	1680173	1680386	214	"*"	280	"SRX371468"	"ESR1"	"MCF-7"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67905
"chr2"	1680173	1680417	245	"*"	302	"SRX3229167"	"AR"	"Breast cancer"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	"uc002qxa.3"	67874
